[DCR_Solver] Boundary iter 105 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=3.33067e-16 Rn_norm=153580 constrained_val=0.9 rel_change=1.45677e-14
[DCR_Solver] Boundary iter 106 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=1.27414e-14
[DCR_Solver] Boundary iter 107 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=1.16095e-14
[DCR_Solver] Boundary iter 108 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=1.06462e-14
[DCR_Solver] Boundary iter 109 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=9.38279e-15
[DCR_Solver] Boundary iter 110 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=7.77156e-16 Rn_norm=153580 constrained_val=0.9 rel_change=8.05085e-15
[DCR_Solver] Boundary iter 111 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=7.21461e-15
[DCR_Solver] Boundary iter 112 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=6.49003e-15
[DCR_Solver] Boundary iter 113 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=6.41978e-15
[DCR_Solver] Boundary iter 114 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=5.66149e-15
[DCR_Solver] Boundary iter 115 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=5.41125e-15
